year,make,model,vehicle_class,pricing_group,classification_source,review_status,is_commercial
2000,Acura,RL,sedan,Sedan,rules_model,ok,false
2000,Acura,TL,sedan,Sedan,rules_model,ok,false
2000,Acura,Integra,sedan,Sedan,rules_model,ok,false
2000,Acura,NSX,coupe,Coupe,rules_model,ok,false
2000,Audi,TT,coupe,Coupe,rules_model,ok,false
2000,Audi,A4,sedan,Sedan,rules_model,ok,false
2000,Audi,S4,sedan,Sedan,rules_model,ok,false
2000,Audi,A6,sedan,Sedan,rules_model,ok,false
2000,Audi,A8,sedan,Sedan,rules_model,ok,false
2000,BMW,328i,sedan,Sedan,manual_bulk_review,ok,false
2000,BMW,528i,sedan,Sedan,manual_bulk_review,ok,false
2000,BMW,X5,suv,SUV,rules_model,ok,false
2000,BMW,740i,sedan,Sedan,manual_bulk_review,ok,false
2000,BMW,750Li,sedan,Sedan,manual_bulk_review,ok,false
2000,BMW,M5,sedan,Sedan,manual_bulk_review,ok,false
2000,BMW,325Ci,coupe,Coupe,manual_bulk_review,ok,false
2000,BMW,540i,sedan,Sedan,manual_bulk_review,ok,false
2000,Buick,Regal,sedan,Sedan,manual_bulk_review,ok,false
2000,Buick,Park Avenue,sedan,Sedan,manual_bulk_review,ok,false
2000,Buick,LeSabre,sedan,Sedan,manual_bulk_review,ok,false
2000,Buick,Century,sedan,Sedan,manual_bulk_review,ok,false
2000,Cadillac,Deville,sedan,Sedan,manual_bulk_review,ok,false
2000,Cadillac,Seville,sedan,Sedan,manual_bulk_review,ok,false
2000,Cadillac,Escalade,suv,SUV,rules,ok,false
2000,Chevrolet,Camaro,coupe,Coupe,rules_model,ok,false
2000,Chevrolet,Corvette,coupe,Coupe,rules_model,ok,false
2000,Chevrolet,Impala,sedan,Sedan,manual_bulk_review,ok,false
2000,Chevrolet,Malibu,sedan,Sedan,manual_bulk_review,ok,false
2000,Chevrolet,Geo Prizm,sedan,Sedan,manual_bulk_review,ok,false
2000,Chevrolet,Monte Carlo,sedan,Sedan,rules_model,ok,false
2000,Chevrolet,Cavalier,sedan,Sedan,manual_bulk_review,ok,false
2000,Chevrolet,Express,van,Van,manual_bulk_review,ok,false
2000,Chevrolet,Silverado,truck,Truck,rules_model,ok,false
2000,Chevrolet,Suburban,suv,SUV,rules_model,ok,false
2000,Chevrolet,Tahoe,suv,SUV,rules_model,ok,false
2000,Chevrolet,Astro Van,van,Van,rules,ok,false
2000,Chevrolet,S-10 Pickup,truck,Truck,rules,ok,false
2000,Chevrolet,Tracker,suv,SUV,rules,ok,false
2000,Chevrolet,Venture,suv,SUV,rules,ok,false
2000,Chrysler,Sebring,coupe,Coupe,manual_bulk_review,ok,false
2000,Chrysler,300,sedan,Sedan,manual_bulk_review,ok,false
2000,Chrysler,Town and Country,suv,SUV,rules,ok,false
2000,Chrysler,Grand Voyager,suv,SUV,rules,ok,false
2000,Chrysler,PT Cruiser,suv,SUV,rules,ok,false
2000,Chrysler,Voyager,suv,SUV,rules,ok,false
2000,Dodge,Avenger,sedan,Sedan,manual_bulk_review,ok,false
2000,Dodge,Viper,coupe,Coupe,manual_bulk_review,ok,false
2000,Dodge,Intrepid,sedan,Sedan,manual_bulk_review,ok,false
2000,Dodge,Stratus,sedan,Sedan,manual_bulk_review,ok,false
2000,Dodge,Neon,sedan,Sedan,manual_bulk_review,ok,false
2000,Dodge,Ram,truck,Truck,manual_bulk_review,ok,false
2000,Dodge,Dakota,truck,Truck,manual_bulk_review,ok,false
2000,Dodge,Caravan/Grand Caravan,van,Van,rules_model,ok,false
2000,Dodge,Ram Van,van,Van,rules,ok,false
2000,Dodge,Ram Wagon,sedan,Sedan,rules,ok,false
2000,Ford,Crown Victoria,sedan,Sedan,manual_bulk_review,ok,false
2000,Ford,Focus,sedan,Sedan,manual_bulk_review,ok,false
2000,Ford,Mustang,coupe,Coupe,rules_model,ok,false
2000,Ford,Taurus,sedan,Sedan,manual_bulk_review,ok,false
2000,Ford,ZX2,suv,SUV,rules_model,ok,false
2000,Ford,'34,coupe,Coupe,manual_bulk_review,ok,false
2000,Ford,E-150,van,Van,manual_bulk_review,ok,false
2000,Ford,Expedition,suv,SUV,rules_model,ok,false
2000,Ford,Explorer,suv,SUV,rules_model,ok,false
2000,Ford,F-150,truck,Truck,rules_model,ok,false
2000,Ford,Ranger,truck,Truck,rules_model,ok,false
2000,Ford,F-250,truck,Truck,rules_model,ok,false
2000,Ford,F-350,truck,Truck,rules_model,ok,false
2000,Ford,F-450,truck,Truck,manual_bulk_review,ok,true
2000,Ford,F-550,truck,Truck,manual_bulk_review,ok,true
2000,Ford,F-650,truck,Truck,manual_bulk_review,ok,true
2000,Ford,F-750,truck,Truck,manual_bulk_review,ok,true
2000,Ford,E-250,van,Van,manual_bulk_review,ok,false
2000,Ford,E-350,van,Van,manual_bulk_review,ok,false
2000,Ford,E-450,van,Van,manual_bulk_review,ok,false
2000,Ford,F-800,truck,Truck,manual_bulk_review,ok,true
2000,GMC,Savana,van,Van,rules,ok,false
2000,GMC,Sierra,truck,Truck,rules_model,ok,false
2000,GMC,Yukon XL,suv,SUV,manual_bulk_review,ok,false
2000,GMC,Safari,van,Van,manual_bulk_review,ok,false
2000,GMC,Sonoma,truck,Truck,manual_bulk_review,ok,false
2000,GMC,Yukon,suv,SUV,rules,ok,false
2000,GMC,Suburban,suv,SUV,rules_model,ok,false
2000,GMC,Jimmy Utility,suv,SUV,rules,ok,false
2000,Honda,Accord,sedan,Sedan,rules_model,ok,false
2000,Honda,Civic,sedan,Sedan,rules_model,ok,false
2000,Honda,Odyssey,van,Van,rules_model,ok,false
2000,Honda,Insight,sedan,Sedan,manual_bulk_review,ok,false
2000,Honda,S2000,coupe,Coupe,manual_bulk_review,ok,false
2000,Honda,CR-V,suv,SUV,rules_model,ok,false
2000,Honda,Passport,suv,SUV,rules_model,ok,false
2000,Hyundai,Sonata,sedan,Sedan,rules_model,ok,false
2000,Hyundai,Elantra,sedan,Sedan,rules_model,ok,false
2000,Hyundai,Accent,sedan,Sedan,rules_model,ok,false
2000,Hyundai,Tiburon,coupe,Coupe,manual_bulk_review,ok,false
2000,Infiniti,Q45,suv,SUV,manual_bulk_review,ok,false
2000,Infiniti,QX4,suv,SUV,rules_model,ok,false
2000,Jeep,Wrangler,suv,SUV,rules_model,ok,false
2000,Jeep,Liberty,suv,SUV,manual_bulk_review,ok,false
2000,Jeep,Cherokee,suv,SUV,rules_model,ok,false
2000,Jeep,Grand Cherokee,suv,SUV,rules_model,ok,false
2000,Kia,Spectra,sedan,Sedan,manual_bulk_review,ok,false
2000,Kia,Sportage,suv,SUV,rules_model,ok,false
2000,Lexus,GS,sedan,Sedan,manual_bulk_review,ok,false
2000,Lexus,LS,coupe,Coupe,manual_bulk_review,ok,false
2000,Lexus,SC,coupe,Coupe,manual_bulk_review,ok,false
2000,Lexus,ES,sedan,Sedan,manual_bulk_review,ok,false
2000,Lexus,LX,suv,SUV,rules,ok,false
2000,Lexus,RX,suv,SUV,rules,ok,false
2000,Lincoln,Town Car,sedan,Sedan,manual_bulk_review,ok,false
2000,Lincoln,LS,sedan,Sedan,manual_bulk_review,ok,false
2000,Lincoln,Continental,sedan,Sedan,manual_bulk_review,ok,false
2000,Lincoln,Navigator,suv,SUV,rules,ok,false
2000,Mazda,MX-5,suv,SUV,rules_model,ok,false
2000,Mazda,B-Series,truck,Truck,manual_bulk_review,ok,false
2000,Mazda,MPV,suv,SUV,rules,ok,false
2000,Mercedes-Benz,SL-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,SLK-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,E-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,C-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,S-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,CL-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,CLK-Class,sedan,Sedan,rules_model,ok,false
2000,Mercedes-Benz,M-Class,sedan,Sedan,rules_model,ok,false
2000,Mitsubishi,Galant,sedan,Sedan,manual_bulk_review,ok,false
2000,Mitsubishi,Eclipse,coupe,Coupe,manual_bulk_review,ok,false
2000,Mitsubishi,Mirage,sedan,Sedan,manual_bulk_review,ok,false
2000,Mitsubishi,Diamante,sedan,Sedan,manual_bulk_review,ok,false
2000,Mitsubishi,Raider,truck,Truck,manual_bulk_review,ok,false
2000,Mitsubishi,Montero,suv,SUV,rules,ok,false
2000,Mitsubishi,Montero Sport,suv,SUV,rules,ok,false
2000,Nissan,Altima,sedan,Sedan,rules_model,ok,false
2000,Nissan,Sentra,sedan,Sedan,rules_model,ok,false
2000,Nissan,Maxima,sedan,Sedan,rules_model,ok,false
2000,Nissan,Pathfinder,suv,SUV,rules_model,ok,false
2000,Nissan,Frontier,truck,Truck,rules_model,ok,false
2000,Nissan,Xterra,suv,SUV,rules,ok,false
2000,Nissan,Quest,van,Van,manual_bulk_review,ok,false
2000,Porsche,911,coupe,Coupe,rules_model,ok,false
2000,Porsche,Boxster,coupe,Coupe,rules_model,ok,false
2000,Subaru,Legacy,sedan,Sedan,rules_model,ok,false
2000,Subaru,Forester,suv,SUV,rules_model,ok,false
2000,Subaru,Impreza,sedan,Sedan,rules_model,ok,false
2000,Toyota,Corolla,sedan,Sedan,rules_model,ok,false
2000,Toyota,Avalon,sedan,Sedan,rules_model,ok,false
2000,Toyota,Camry,sedan,Sedan,rules_model,ok,false
2000,Toyota,Camry Solara,sedan,Sedan,rules_model,ok,false
2000,Toyota,Celica,coupe,Coupe,manual_bulk_review,ok,false
2000,Toyota,MR2,coupe,Coupe,manual_bulk_review,ok,false
2000,Toyota,Paseo,coupe,Coupe,manual_bulk_review,ok,false
2000,Toyota,Echo,sedan,Sedan,manual_bulk_review,ok,false
2000,Toyota,Tacoma,truck,Truck,rules_model,ok,false
2000,Toyota,Tundra,truck,Truck,rules_model,ok,false
2000,Toyota,Land Cruiser,suv,SUV,rules,ok,false
2000,Toyota,4Runner,suv,SUV,rules_model,ok,false
2000,Toyota,RAV4,suv,SUV,rules_model,ok,false
2000,Toyota,Sienna,van,Van,rules_model,ok,false
2000,Toyota,Sequoia,suv,SUV,rules_model,ok,false
2000,Volkswagen,Golf,sedan,Sedan,manual_bulk_review,ok,false
2000,Volkswagen,Passat,sedan,Sedan,manual_bulk_review,ok,false
2000,Volkswagen,Jetta,coupe,Coupe,rules_model,ok,false
2000,Volkswagen,GTI,sedan,Sedan,manual_bulk_review,ok,false
2000,Volkswagen,EuroVan,van,Van,rules,ok,false
2000,Volkswagen,Beetle,sedan,Sedan,rules_model,ok,false
2000,Volkswagen,Cabrio,sedan,Sedan,rules_model,ok,false
2000,Volvo,S80,sedan,Sedan,rules_model,ok,false
2000,Volvo,S40,sedan,Sedan,rules_model,ok,false
2000,Volvo,C70,sedan,Sedan,manual_bulk_review,ok,false
2000,Volvo,V70,sedan,Sedan,manual_bulk_review,ok,false
2000,Volvo,V40,sedan,Sedan,manual_bulk_review,ok,false
2000,Volvo,S70,sedan,Sedan,rules_model,ok,false
2000,Volvo,F12 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,F6 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,WG,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,WHEB,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,WAH,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,FE,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,CWG,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,VN,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,NE42,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,VNC,truck,Truck,manual_bulk_review,ok,true
2000,Volvo,FML,truck,Truck,manual_bulk_review,ok,true
2001,Acura,RL,sedan,Sedan,rules_model,ok,false
2001,Acura,TL,sedan,Sedan,rules_model,ok,false
2001,Acura,Integra,sedan,Sedan,rules_model,ok,false
2001,Acura,NSX,coupe,Coupe,rules_model,ok,false
2001,Acura,MDX,suv,SUV,rules_model,ok,false
2001,Audi,TT,coupe,Coupe,rules_model,ok,false
2001,Audi,A4,sedan,Sedan,rules_model,ok,false
2001,Audi,S4,sedan,Sedan,rules_model,ok,false
2001,Audi,A6,sedan,Sedan,rules_model,ok,false
2001,Audi,A8,sedan,Sedan,rules_model,ok,false
2001,Audi,S8,sedan,Sedan,rules_model,ok,false
2001,BMW,M3,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,X5,suv,SUV,rules_model,ok,false
2001,BMW,740i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,750i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,M5,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,525i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,530i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,325Ci,coupe,Coupe,manual_bulk_review,ok,false
2001,BMW,330Ci,coupe,Coupe,manual_bulk_review,ok,false
2001,BMW,325i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,330i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,540i,sedan,Sedan,manual_bulk_review,ok,false
2001,BMW,M3Ci,coupe,Coupe,manual_bulk_review,ok,false
2001,Buick,Regal,sedan,Sedan,manual_bulk_review,ok,false
2001,Buick,Park Avenue,sedan,Sedan,manual_bulk_review,ok,false
2001,Buick,LeSabre,sedan,Sedan,manual_bulk_review,ok,false
2001,Buick,Century,sedan,Sedan,manual_bulk_review,ok,false
2001,Buick,Rendezvous,suv,SUV,rules,ok,false
2001,Buick,Incomplete,suv,SUV,rules,ok,false
2001,Cadillac,Deville,sedan,Sedan,manual_bulk_review,ok,false
2001,Cadillac,Seville,sedan,Sedan,manual_bulk_review,ok,false
2001,Cadillac,Escalade,suv,SUV,rules,ok,false
2001,Chevrolet,Camaro,coupe,Coupe,rules_model,ok,false
2001,Chevrolet,Corvette,coupe,Coupe,rules_model,ok,false
2001,Chevrolet,Impala,sedan,Sedan,manual_bulk_review,ok,false
2001,Chevrolet,Malibu,sedan,Sedan,manual_bulk_review,ok,false
2001,Chevrolet,Geo Prizm,sedan,Sedan,manual_bulk_review,ok,false
2001,Chevrolet,Monte Carlo,sedan,Sedan,rules_model,ok,false
2001,Chevrolet,Cavalier,sedan,Sedan,manual_bulk_review,ok,false
2001,Chevrolet,Express,van,Van,manual_bulk_review,ok,false
2001,Chevrolet,Silverado,truck,Truck,rules_model,ok,false
2001,Chevrolet,Suburban,suv,SUV,rules_model,ok,false
2001,Chevrolet,Tahoe,suv,SUV,rules_model,ok,false
2001,Chevrolet,3 ton,truck,Truck,manual_bulk_review,ok,true
2001,Chevrolet,Astro Van,van,Van,rules,ok,false
2001,Chevrolet,S-10 Pickup,truck,Truck,rules,ok,false
2001,Chevrolet,Tracker,suv,SUV,rules,ok,false
2001,Chrysler,Sebring,coupe,Coupe,manual_bulk_review,ok,false
2001,Chrysler,300,sedan,Sedan,manual_bulk_review,ok,false
2001,Chrysler,Town and Country,suv,SUV,rules,ok,false
2001,Chrysler,PT Cruiser,suv,SUV,rules,ok,false
2001,Chrysler,Voyager,suv,SUV,rules,ok,false
2001,Dodge,Viper,coupe,Coupe,manual_bulk_review,ok,false
2001,Dodge,Intrepid,sedan,Sedan,manual_bulk_review,ok,false
2001,Dodge,Stratus,sedan,Sedan,manual_bulk_review,ok,false
2001,Dodge,Neon,sedan,Sedan,manual_bulk_review,ok,false
2001,Dodge,Ram,truck,Truck,manual_bulk_review,ok,false
2001,Dodge,Dakota,truck,Truck,manual_bulk_review,ok,false
2001,Dodge,Caravan/Grand Caravan,van,Van,rules_model,ok,false
2001,Dodge,Ram Van,van,Van,rules,ok,false
2001,Dodge,Ram Wagon,sedan,Sedan,rules,ok,false
2001,Ford,Crown Victoria,sedan,Sedan,manual_bulk_review,ok,false
2001,Ford,Focus,sedan,Sedan,manual_bulk_review,ok,false
2001,Ford,Mustang,coupe,Coupe,rules_model,ok,false
2001,Ford,Taurus,sedan,Sedan,manual_bulk_review,ok,false
2001,Ford,ZX2,suv,SUV,rules_model,ok,false
2001,Ford,'34,coupe,Coupe,manual_bulk_review,ok,false
2001,Ford,E-150,van,Van,manual_bulk_review,ok,false
2001,Ford,Escape,suv,SUV,rules_model,ok,false
2001,Ford,Expedition,suv,SUV,rules_model,ok,false
2001,Ford,Explorer,suv,SUV,rules_model,ok,false
2001,Ford,F-150,truck,Truck,rules_model,ok,false
2001,Ford,Ranger,truck,Truck,rules_model,ok,false
2001,Ford,Explorer Sport Trac,suv,SUV,rules_model,ok,false
2001,Ford,F-250,truck,Truck,rules_model,ok,false
2001,Ford,F-350,truck,Truck,rules_model,ok,false
2001,Ford,F-450,truck,Truck,manual_bulk_review,ok,true
2001,Ford,F-550,truck,Truck,manual_bulk_review,ok,true
2001,Ford,F-650,truck,Truck,manual_bulk_review,ok,true
2001,Ford,F-750,truck,Truck,manual_bulk_review,ok,true
2001,Ford,E-250,van,Van,manual_bulk_review,ok,false
2001,Ford,E-350,van,Van,manual_bulk_review,ok,false
2001,Ford,E-450,van,Van,manual_bulk_review,ok,false
2001,Ford,F-800,truck,Truck,manual_bulk_review,ok,true
2001,GMC,Savana,van,Van,rules,ok,false
2001,GMC,Sierra,truck,Truck,rules_model,ok,false
2001,GMC,Yukon XL,suv,SUV,manual_bulk_review,ok,false
2001,GMC,Safari,van,Van,manual_bulk_review,ok,false
2001,GMC,Sonoma,truck,Truck,manual_bulk_review,ok,false
2001,GMC,Yukon,suv,SUV,rules,ok,false
2001,GMC,Jimmy Utility,suv,SUV,rules,ok,false
2001,Honda,Accord,sedan,Sedan,rules_model,ok,false
2001,Honda,Civic,sedan,Sedan,rules_model,ok,false
2001,Honda,Insight,sedan,Sedan,manual_bulk_review,ok,false
2001,Honda,S2000,coupe,Coupe,manual_bulk_review,ok,false
2001,Honda,Odyssey,van,Van,rules_model,ok,false
2001,Honda,CR-V,suv,SUV,rules_model,ok,false
2001,Honda,Passport,suv,SUV,rules_model,ok,false
2001,Hyundai,Santa Fe,suv,SUV,rules_model,ok,false
2001,Hyundai,Sonata,sedan,Sedan,rules_model,ok,false
2001,Hyundai,Elantra,sedan,Sedan,rules_model,ok,false
2001,Hyundai,Accent,sedan,Sedan,rules_model,ok,false
2001,Hyundai,Tiburon,coupe,Coupe,manual_bulk_review,ok,false
2001,Infiniti,Q45,suv,SUV,manual_bulk_review,ok,false
2001,Infiniti,QX4,suv,SUV,rules_model,ok,false
2001,Jeep,Wrangler,suv,SUV,rules_model,ok,false
2001,Jeep,Liberty,suv,SUV,manual_bulk_review,ok,false
2001,Jeep,Cherokee,suv,SUV,rules_model,ok,false
2001,Jeep,Grand Cherokee,suv,SUV,rules_model,ok,false
2001,Kia,Rio,sedan,Sedan,rules_model,ok,false
2001,Kia,Optima,sedan,Sedan,rules_model,ok,false
2001,Kia,Spectra,sedan,Sedan,manual_bulk_review,ok,false
2001,Kia,Sedona,van,Van,rules_model,ok,false
2001,Kia,Sorento,suv,SUV,rules_model,ok,false
2001,Kia,Sportage,suv,SUV,rules_model,ok,false
2001,Lexus,GS,sedan,Sedan,manual_bulk_review,ok,false
2001,Lexus,LS,coupe,Coupe,manual_bulk_review,ok,false
2001,Lexus,SC,coupe,Coupe,manual_bulk_review,ok,false
2001,Lexus,IS,sedan,Sedan,manual_bulk_review,ok,false
2001,Lexus,ES,sedan,Sedan,manual_bulk_review,ok,false
2001,Lexus,LX,suv,SUV,rules,ok,false
2001,Lexus,RX,suv,SUV,rules,ok,false
2001,Lincoln,Town Car,sedan,Sedan,manual_bulk_review,ok,false
2001,Lincoln,LS,sedan,Sedan,manual_bulk_review,ok,false
2001,Lincoln,Continental,sedan,Sedan,manual_bulk_review,ok,false
2001,Lincoln,Navigator,suv,SUV,rules,ok,false
2001,Mazda,MX-5,suv,SUV,rules_model,ok,false
2001,Mazda,B-Series,truck,Truck,manual_bulk_review,ok,false
2001,Mazda,Tribute,suv,SUV,rules,ok,false
2001,Mazda,MPV,suv,SUV,rules,ok,false
2001,Mercedes-Benz,SL-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,SLK-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,E-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,C-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,S-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,CL-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,CLK-Class,sedan,Sedan,rules_model,ok,false
2001,Mercedes-Benz,M-Class,sedan,Sedan,rules_model,ok,false
2001,Mitsubishi,Galant,sedan,Sedan,manual_bulk_review,ok,false
2001,Mitsubishi,Eclipse,coupe,Coupe,manual_bulk_review,ok,false
2001,Mitsubishi,Mirage,sedan,Sedan,manual_bulk_review,ok,false
2001,Mitsubishi,Diamante,sedan,Sedan,manual_bulk_review,ok,false
2001,Mitsubishi,Raider,truck,Truck,manual_bulk_review,ok,false
2001,Mitsubishi,Montero,suv,SUV,rules,ok,false
2001,Mitsubishi,Montero Sport,suv,SUV,rules,ok,false
2001,Nissan,Altima,sedan,Sedan,rules_model,ok,false
2001,Nissan,Sentra,sedan,Sedan,rules_model,ok,false
2001,Nissan,Maxima,sedan,Sedan,rules_model,ok,false
2001,Nissan,Pathfinder,suv,SUV,rules_model,ok,false
2001,Nissan,Frontier,truck,Truck,rules_model,ok,false
2001,Nissan,Xterra,suv,SUV,rules,ok,false
2001,Nissan,Quest,van,Van,manual_bulk_review,ok,false
2001,Porsche,911,coupe,Coupe,rules_model,ok,false
2001,Porsche,Boxster,coupe,Coupe,rules_model,ok,false
2001,Subaru,Legacy,sedan,Sedan,rules_model,ok,false
2001,Subaru,Forester,suv,SUV,rules_model,ok,false
2001,Subaru,Impreza,sedan,Sedan,rules_model,ok,false
2001,Toyota,Corolla,sedan,Sedan,rules_model,ok,false
2001,Toyota,Prius,sedan,Sedan,rules_model,ok,false
2001,Toyota,Avalon,sedan,Sedan,rules_model,ok,false
2001,Toyota,Camry,sedan,Sedan,rules_model,ok,false
2001,Toyota,Camry Solara,sedan,Sedan,rules_model,ok,false
2001,Toyota,Celica,coupe,Coupe,manual_bulk_review,ok,false
2001,Toyota,MR2,coupe,Coupe,manual_bulk_review,ok,false
2001,Toyota,Paseo,coupe,Coupe,manual_bulk_review,ok,false
2001,Toyota,Echo,sedan,Sedan,manual_bulk_review,ok,false
2001,Toyota,Tacoma,truck,Truck,rules_model,ok,false
2001,Toyota,Tundra,truck,Truck,rules_model,ok,false
2001,Toyota,Land Cruiser,suv,SUV,rules,ok,false
2001,Toyota,Highlander,suv,SUV,rules_model,ok,false
2001,Toyota,4Runner,suv,SUV,rules_model,ok,false
2001,Toyota,RAV4,suv,SUV,rules_model,ok,false
2001,Toyota,Sienna,van,Van,rules_model,ok,false
2001,Toyota,Sequoia,suv,SUV,rules_model,ok,false
2001,Volkswagen,Golf,sedan,Sedan,manual_bulk_review,ok,false
2001,Volkswagen,Passat,sedan,Sedan,manual_bulk_review,ok,false
2001,Volkswagen,Jetta,coupe,Coupe,rules_model,ok,false
2001,Volkswagen,GTI,sedan,Sedan,manual_bulk_review,ok,false
2001,Volkswagen,Jetta Wagon,coupe,Coupe,rules_model,ok,false
2001,Volkswagen,EuroVan,van,Van,rules,ok,false
2001,Volkswagen,Beetle,sedan,Sedan,rules_model,ok,false
2001,Volkswagen,Cabrio,sedan,Sedan,rules_model,ok,false
2001,Volvo,S60,sedan,Sedan,rules_model,ok,false
2001,Volvo,S80,sedan,Sedan,rules_model,ok,false
2001,Volvo,S40,sedan,Sedan,rules_model,ok,false
2001,Volvo,C70,sedan,Sedan,manual_bulk_review,ok,false
2001,Volvo,V70,sedan,Sedan,manual_bulk_review,ok,false
2001,Volvo,V40,sedan,Sedan,manual_bulk_review,ok,false
2001,Volvo,F12 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,F6 w/F7 Cab,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,WG,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,WHEB,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,WAH,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,FE,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,CWG,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,VN,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,NE42,truck,Truck,manual_bulk_review,ok,true
2001,Volvo,FML,truck,Truck,manual_bulk_review,ok,true
2002,Acura,RL,sedan,Sedan,rules_model,ok,false
2002,Acura,TL,sedan,Sedan,rules_model,ok,false
2002,Acura,NSX,coupe,Coupe,rules_model,ok,false
2002,Acura,MDX,suv,SUV,rules_model,ok,false
2002,Audi,TT,coupe,Coupe,rules_model,ok,false
2002,Audi,A4,sedan,Sedan,rules_model,ok,false
2002,Audi,S4,sedan,Sedan,rules_model,ok,false
2002,Audi,A6,sedan,Sedan,rules_model,ok,false
2002,Audi,A8,sedan,Sedan,rules_model,ok,false
2002,Audi,S6,sedan,Sedan,rules_model,ok,false
2002,Audi,S8,sedan,Sedan,rules_model,ok,false
2002,BMW,M3,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,M5,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,525i,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,530i,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,325Ci,coupe,Coupe,manual_bulk_review,ok,false
2002,BMW,330Ci,coupe,Coupe,manual_bulk_review,ok,false
2002,BMW,325i,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,330i,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,540i,sedan,Sedan,manual_bulk_review,ok,false
2002,BMW,M3Ci,coupe,Coupe,manual_bulk_review,ok,false
2002,BMW,X5,suv,SUV,rules_model,ok,false
2002,Buick,Regal,sedan,Sedan,manual_bulk_review,ok,false
2002,Buick,Park Avenue,sedan,Sedan,manual_bulk_review,ok,false
2002,Buick,LeSabre,sedan,Sedan,manual_bulk_review,ok,false
2002,Buick,Century,sedan,Sedan,manual_bulk_review,ok,false
2002,Buick,Rendezvous,suv,SUV,rules,ok,false
2002,Cadillac,Deville,sedan,Sedan,manual_bulk_review,ok,false
2002,Cadillac,Seville,sedan,Sedan,manual_bulk_review,ok,false
2002,Cadillac,Escalade,suv,SUV,rules,ok,false
2002,Chevrolet,Camaro,coupe,Coupe,rules_model,ok,false
2002,Chevrolet,Corvette,coupe,Coupe,rules_model,ok,false
2002,Chevrolet,Impala,sedan,Sedan,manual_bulk_review,ok,false
2002,Chevrolet,Malibu,sedan,Sedan,manual_bulk_review,ok,false
2002,Chevrolet,Geo Prizm,sedan,Sedan,manual_bulk_review,ok,false
2002,Chevrolet,Monte Carlo,sedan,Sedan,rules_model,ok,false
2002,Chevrolet,Cavalier,sedan,Sedan,manual_bulk_review,ok,false
2002,Chevrolet,Express,van,Van,manual_bulk_review,ok,false
2002,Chevrolet,Silverado,truck,Truck,rules_model,ok,false
2002,Chevrolet,Suburban,suv,SUV,rules_model,ok,false
2002,Chevrolet,3 ton,truck,Truck,manual_bulk_review,ok,true
2002,Chevrolet,Astro Van,van,Van,rules,ok,false
2002,Chevrolet,S-10 Pickup,truck,Truck,rules,ok,false
2002,Chevrolet,Tahoe,suv,SUV,rules_model,ok,false
2002,Chevrolet,Tracker,suv,SUV,rules,ok,false
2002,Chevrolet,Avalanche,suv,SUV,rules,ok,false
2002,Chevrolet,Trailblazer,suv,SUV,rules,ok,false
